epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
567,10438.4,0.55381,0.3983,0.9174,0.9917,0.90909,0.98115,0.83146,0.76594,0.39309,1.11408,0.0043966,0.0043966,0.0043966
568,10446.1,0.54435,0.38293,0.90282,0.98836,0.90909,0.98115,0.82053,0.77366,0.41694,1.12018,0.0043867,0.0043867,0.0043867
569,10453.9,0.55384,0.40131,0.90632,0.98931,0.90909,0.98115,0.81335,0.78611,0.40584,1.14087,0.0043768,0.0043768,0.0043768
570,10461.6,0.54491,0.38264,0.91726,0.99229,0.90909,0.98115,0.80312,0.816,0.42323,1.17488,0.0043669,0.0043669,0.0043669
571,10469.7,0.57244,0.40685,0.92722,0.99408,0.90909,0.98115,0.81516,0.75962,0.39627,1.13319,0.004357,0.004357,0.004357
572,10477.2,0.55369,0.39515,0.91561,0.99422,0.90909,0.98115,0.82809,0.75104,0.42425,1.12947,0.0043471,0.0043471,0.0043471
573,10484.5,0.5527,0.39605,0.91933,0.99422,0.90909,0.94036,0.82286,0.72658,0.36694,1.09819,0.0043372,0.0043372,0.0043372
574,10491.7,0.5435,0.38589,0.91835,0.99391,0.90909,0.94036,0.85465,0.71984,0.32868,1.09204,0.0043273,0.0043273,0.0043273
575,10499.2,0.56012,0.402,0.92266,0.99446,0.90909,0.94036,0.856,0.71735,0.33552,1.08929,0.0043174,0.0043174,0.0043174
576,10506.4,0.54107,0.39157,0.91397,0.99492,0.90909,0.94036,0.853,0.65732,0.32919,1.00545,0.0043075,0.0043075,0.0043075
577,10513.6,0.54054,0.38665,0.91245,0.99509,0.90909,0.98115,0.86173,0.62082,0.33326,0.97637,0.0042976,0.0042976,0.0042976
578,10520.9,0.55668,0.39709,0.90806,0.99462,0.90909,0.97571,0.87601,0.61489,0.36487,0.99007,0.0042877,0.0042877,0.0042877
579,10528.2,0.54801,0.37939,0.92298,0.99446,0.90909,0.97571,0.86567,0.61138,0.37442,0.99432,0.0042778,0.0042778,0.0042778
580,10535.6,0.55389,0.39291,0.91669,0.99449,0.90909,0.96687,0.87702,0.63731,0.40655,1.0194,0.0042679,0.0042679,0.0042679
581,10543,0.53774,0.37623,0.91392,0.99442,0.90909,0.97571,0.8465,0.63804,0.36858,1.02295,0.004258,0.004258,0.004258
582,10550.4,0.55473,0.3894,0.90805,0.99442,0.90909,0.98115,0.84937,0.65269,0.36741,1.03509,0.0042481,0.0042481,0.0042481
583,10557.8,0.54927,0.39603,0.92851,0.99461,0.90909,0.9875,0.86118,0.67634,0.33232,1.04538,0.0042382,0.0042382,0.0042382
584,10565.2,0.54728,0.38094,0.90662,1,0.99467,0.995,0.87132,0.67752,0.30705,1.04203,0.0042283,0.0042283,0.0042283
585,10572.6,0.52191,0.37344,0.89305,1,0.99441,0.995,0.86603,0.66961,0.32764,1.04631,0.0042184,0.0042184,0.0042184
586,10580,0.52663,0.37771,0.89713,1,0.99477,0.995,0.8661,0.67454,0.32751,1.03875,0.0042085,0.0042085,0.0042085
587,10587.4,0.55186,0.39814,0.91659,1,0.99471,0.995,0.86133,0.67143,0.32318,1.04557,0.0041986,0.0041986,0.0041986
588,10594.8,0.55157,0.39384,0.91741,1,0.9947,0.995,0.84054,0.67632,0.32093,1.05841,0.0041887,0.0041887,0.0041887
589,10603.6,0.56171,0.40629,0.90835,1,0.99467,0.995,0.8414,0.66247,0.30975,1.04753,0.0041788,0.0041788,0.0041788
590,10611,0.54385,0.3834,0.91991,1,0.99475,0.995,0.85411,0.64625,0.30008,1.03139,0.0041689,0.0041689,0.0041689
591,10618.3,0.54786,0.3825,0.91125,1,0.99484,0.995,0.84585,0.656,0.2992,1.0445,0.004159,0.004159,0.004159
592,10625.7,0.54453,0.38984,0.91091,0.99466,0.90909,0.938,0.83065,0.69454,0.30921,1.09346,0.0041491,0.0041491,0.0041491
593,10633.2,0.52855,0.38754,0.91406,0.99427,0.90909,0.93412,0.81605,0.74217,0.32192,1.16143,0.0041392,0.0041392,0.0041392
594,10640.6,0.55253,0.38234,0.92426,0.99406,0.90909,0.938,0.82935,0.74212,0.32219,1.17414,0.0041293,0.0041293,0.0041293
595,10647.9,0.55117,0.39193,0.90592,0.99445,0.90909,0.9325,0.82673,0.70685,0.31213,1.13358,0.0041194,0.0041194,0.0041194
596,10655.3,0.52123,0.38249,0.89592,1,0.99481,0.995,0.83921,0.67106,0.29607,1.08937,0.0041095,0.0041095,0.0041095
597,10663,0.50932,0.37182,0.89711,1,0.99471,0.995,0.8417,0.66388,0.31197,1.07209,0.0040996,0.0040996,0.0040996
598,10670.4,0.54293,0.37327,0.90906,1,0.99447,0.995,0.83848,0.65394,0.33519,1.04675,0.0040897,0.0040897,0.0040897
599,10677.9,0.54766,0.38008,0.90991,1,0.99459,0.995,0.84875,0.65282,0.34941,1.03923,0.0040798,0.0040798,0.0040798
600,10685.1,0.5563,0.39461,0.91423,0.99495,0.90909,0.98115,0.8583,0.66047,0.37423,1.0567,0.0040699,0.0040699,0.0040699
601,10692.5,0.56089,0.40541,0.92143,0.99498,0.90909,0.9875,0.85748,0.66599,0.39373,1.06749,0.00406,0.00406,0.00406
602,10699.8,0.5444,0.38028,0.91425,0.99478,0.90909,0.9875,0.84369,0.67402,0.39097,1.07544,0.0040501,0.0040501,0.0040501
603,10707.1,0.54436,0.38194,0.911,0.99422,0.90909,0.9875,0.84973,0.69392,0.40286,1.09599,0.0040402,0.0040402,0.0040402
604,10714.6,0.53014,0.3747,0.89976,0.99366,0.90909,0.98115,0.82393,0.72459,0.44057,1.11626,0.0040303,0.0040303,0.0040303
605,10722,0.5355,0.36571,0.90519,0.99358,0.90909,0.9875,0.84657,0.72628,0.43634,1.11841,0.0040204,0.0040204,0.0040204
